latency,time,GPU1,GPU2,fps,time_rel,,,,,,,,,
28.3848,14516.6416,25.5635,26.6279,35.23012316,7237.5645,,,,,,,,,
28.2822,14544.9238,25.3818,26.5898,35.35792831,7265.8467,,,,,,,,,
28.3692,14573.293,25.5059,26.4776,35.24949593,7294.2159,,,,,,,,,
28.04,14601.333,25.2861,26.3389,35.66333809,7322.2559,,,,,,,,,
27.9424,14629.2754,25.2773,26.295,35.78790655,7350.1983,,,,,,,,,
28.3174,14657.5928,25.1894,26.8057,35.31397657,7378.5157,,,,,,,,,
28.3554,14685.9482,25.7002,26.7363,35.26665115,7406.8711,,,,,,,,,
28.0889,14714.0371,25.6348,26.584,35.60125174,7434.96,,,,,,,,,
28.2295,14742.2666,25.5508,26.5664,35.42393595,7463.1895,,,,,,,,,
28.1172,14770.3838,25.6953,26.5508,35.56541903,7491.3067,,,,,,,,,
28.8262,14799.21,25.6709,26.2061,34.69066335,7520.1329,,,,,,,,,
28.2998,14827.5098,25.4756,26.7842,35.33593877,7548.4327,,,,,,,,,
28.4756,14855.9854,25.622,26.8125,35.11778505,7576.9083,,,,,,,,,
28.0791,14884.0645,25.7129,26.5293,35.61367708,7604.9874,,,,,,,,,
27.9746,14912.0391,25.6475,26.4912,35.74671309,7632.962,,,,,,,,,
28.2236,14940.2627,25.5801,26.4844,35.43134115,7661.1856,,,,,,,,,
27.9492,14968.2119,25.4736,26.3994,35.7791994,7689.1348,,,,,,,,,
28.3145,14996.5264,25.7402,26.707,35.31759346,7717.4493,,,,,,,,,
28.3164,15024.8428,25.7695,26.7167,35.31522369,7745.7657,,,,,,,,,
28.2539,15053.0967,25.584,26.622,35.39334393,7774.0196,,,,,,,,,
29.709,15082.8057,25.416,26.4697,33.65983372,7803.7286,,,,,,,,,
28.0937,15110.8994,25.4366,26.5254,35.59516902,7831.8223,,,,,,,,,
27.9649,15138.8643,25.3574,26.3388,35.75911232,7859.7872,,,,,,,,,
27.7412,15166.6055,25.1934,26.206,36.0474673,7887.5284,,,,,,,,,
29.0771,15195.6826,25.2159,26.7158,34.39132513,7916.6055,,,,,,,,,
28.3242,15224.0068,25.751,26.7031,35.30549848,7944.9297,,,,,,,,,
28.3994,15252.4062,25.7363,26.5712,35.21201152,7973.3291,,,,,,,,,
28.376,15280.7822,25.5078,26.6211,35.24104877,8001.7051,,,,,,,,,
28.1631,15308.9453,25.4551,26.5771,35.50745479,8029.8682,,,,,,,,,
27.9268,15336.8721,25.4316,26.2139,35.80789779,8057.795,,,,,,,,,
28.4892,15365.3613,25.3389,26.8516,35.10102074,8086.2842,,,,,,,,,
28.3672,15393.7285,25.6894,26.7148,35.25198116,8114.6514,,,,,,,,,
28.334,15422.0625,25.7188,26.6113,35.29328722,8142.9854,,,,,,,,,
28.1934,15450.2559,25.5195,26.5068,35.46929423,8171.1788,,,,,,,,,
28.1709,15478.4268,25.4346,26.5586,35.49762343,8199.3497,,,,,,,,,
27.9638,15506.3906,25.4424,26.374,35.76051896,8227.3135,,,,,,,,,
28.2285,15534.6191,25.7383,26.6846,35.42519085,8255.542,,,,,,,,,
28.4141,15563.0332,25.6552,26.7647,35.19379463,8283.9561,,,,,,,,,
28.2676,15591.3008,25.5371,26.6094,35.37619041,8312.2237,,,,,,,,,
28.0469,15619.3477,25.4492,26.459,35.65456432,8340.2706,,,,,,,,,
28.207,15647.5547,25.4502,26.4883,35.45219272,8368.4776,,,,,,,,,
27.9599,15675.5146,25.4121,26.2988,35.76550703,8396.4375,,,,,,,,,
27.7305,15703.2451,25.2304,26.0234,36.06137646,8424.168,,,,,,,,,
28.2617,15731.5068,25.247,26.7041,35.38357565,8452.4297,,,,,,,,,
28.2823,15759.7891,25.75,26.7217,35.35780329,8480.712,,,,,,,,,
28.2177,15788.0068,25.7138,26.5088,35.43874944,8508.9297,,,,,,,,,
28.0909,15816.0977,25.5449,26.3994,35.59871702,8537.0206,,,,,,,,,
28.1113,15844.209,25.7754,26.4316,35.5728835,8565.1319,,,,,,,,,
27.8662,15872.0752,25.7413,26.1543,35.88576842,8592.9981,,,,,,,,,
28.2412,15900.3164,25.5469,26.6367,35.40926023,8621.2393,,,,,,,,,
28.2158,15928.5322,25.4932,26.6133,35.44113582,8649.4551,,,,,,,,,
28.1944,15956.7266,25.461,26.498,35.46803621,8677.6495,,,,,,,,,
27.9511,15984.6777,25.709,26.3623,35.77676728,8705.6006,,,,,,,,,
28.0635,16012.7412,25.7012,26.375,35.63347409,8733.6641,,,,,,,,,
27.9649,16040.7061,25.5469,26.252,35.75911232,8761.629,,,,,,,,,
27.6015,16068.3076,25.4043,26.041,36.22991504,8789.2305,,,,,,,,,
28.2813,16096.5889,25.4229,26.54,35.35905351,8817.5118,,,,,,,,,
28.332,16124.9209,25.6729,26.6035,35.29577862,8845.8438,,,,,,,,,
27.8809,16152.8018,25.7304,26.3809,35.86684791,8873.7247,,,,,,,,,
28.3769,16181.1787,25.5127,26.418,35.23993107,8902.1016,,,,,,,,,
27.8399,16209.0186,25.709,26.291,35.91966925,8929.9415,,,,,,,,,
27.9043,16236.9229,25.6729,26.169,35.83677068,8957.8458,,,,,,,,,
28.207,16265.1299,25.6054,26.5537,35.45219272,8986.0528,,,,,,,,,
28.2549,16293.3848,25.3711,26.5849,35.39209128,9014.3077,,,,,,,,,
28.0224,16321.4072,25.5108,26.3574,35.68573712,9042.3301,,,,,,,,,
27.8574,16349.2646,25.6465,26.2774,35.89710454,9070.1875,,,,,,,,,
27.9063,16377.1709,25.6074,26.2432,35.83420231,9098.0938,,,,,,,,,
28.5303,16405.7012,25.5616,26.039,35.05045513,9126.6241,,,,,,,,,
27.7031,16433.4043,25.371,25.9863,36.09704329,9154.3272,,,,,,,,,
28.1309,16461.5352,25.4551,26.4766,35.54809835,9182.4581,,,,,,,,,
28.2851,16489.8203,25.3125,26.5664,35.35430315,9210.7432,,,,,,,,,
28.0352,16517.8555,25.2676,26.2949,35.66944413,9238.7784,,,,,,,,,
27.959,16545.8145,25.1484,26.375,35.76665832,9266.7374,,,,,,,,,
28.039,16573.8535,25.8457,26.3594,35.66461001,9294.7764,,,,,,,,,
27.7227,16601.5762,25.6191,26.0372,36.07152262,9322.4991,,,,,,,,,
28.1054,16629.6816,25.584,26.5468,35.58035111,9350.6045,,,,,,,,,
28.0957,16657.7773,25.4726,26.5078,35.59263517,9378.7002,,,,,,,,,
28.2207,16685.998,25.4082,26.5039,35.43498212,9406.9209,,,,,,,,,
28.0469,16714.0449,25.6055,26.33,35.65456432,9434.9678,,,,,,,,,
27.9336,16741.9785,25.7383,26.3223,35.79918091,9462.9014,,,,,,,,,
27.7949,16769.7734,25.6016,26.1328,35.97782327,9490.6963,,,,,,,,,
27.6817,16797.4551,25.6484,26.0157,36.12494897,9518.378,,,,,,,,,
28.2851,16825.7402,25.6778,26.6406,35.35430315,9546.6631,,,,,,,,,
28.3731,16854.1133,25.748,26.6231,35.24465074,9575.0362,,,,,,,,,
28.0898,16882.2031,25.5566,26.4727,35.60011107,9603.126,,,,,,,,,
28.1055,16910.3086,25.4765,26.4355,35.58022451,9631.2315,,,,,,,,,
27.9805,16938.2891,25.6953,26.3516,35.7391755,9659.212,,,,,,,,,
27.8379,16966.127,25.7051,26.1426,35.92224988,9687.0499,,,,,,,,,
28.3359,16994.4629,25.5333,26.7188,35.2909207,9715.3858,,,,,,,,,
28.2031,17022.666,25.5352,26.6602,35.45709514,9743.5889,,,,,,,,,
28.1973,17050.8633,25.4356,26.5234,35.46438843,9771.7862,,,,,,,,,
28.1191,17078.9824,25.6934,26.4473,35.56301589,9799.9053,,,,,,,,,
27.9746,17106.957,25.75,26.3985,35.74671309,9827.8799,,,,,,,,,
27.8555,17134.8125,25.5918,26.1621,35.89955305,9855.7354,,,,,,,,,
28.2051,17163.0176,25.7285,26.5918,35.45458091,9883.9405,,,,,,,,,
28.3242,17191.3418,25.666,26.711,35.30549848,9912.2647,,,,,,,,,
28.1113,17219.4531,25.6504,26.5743,35.5728835,9940.376,,,,,,,,,
28.2246,17247.6777,25.4102,26.4844,35.43008581,9968.6006,,,,,,,,,
28.1778,17275.8555,25.4414,26.5488,35.488931,9996.7784,,,,,,,,,
28.2695,17304.125,25.4903,26.4863,35.37381277,10025.0479,,,,,,,,,
27.7383,17331.8633,25.2519,26.0605,36.05123602,10052.7862,,,,,,,,,
28.4746,17360.3379,25.209,26.7637,35.11901835,10081.2608,,,,,,,,,
28.5371,17388.875,25.8144,26.8379,35.04210309,10109.7979,,,,,,,,,
28.3457,17417.2207,25.8008,26.6973,35.27871952,10138.1436,,,,,,,,,
28.1484,17445.3691,25.7364,26.457,35.52599793,10166.292,,,,,,,,,
29.6524,17475.0215,25.502,26.4921,33.72408304,10195.9444,,,,,,,,,
27.7793,17502.8008,25.5234,26.1758,35.99802731,10223.7237,,,,,,,,,
28.3828,17531.1836,25.795,26.7285,35.23260566,10252.1065,,,,,,,,,
28.3809,17559.5645,25.7266,26.7032,35.23496436,10280.4874,,,,,,,,,
28.2128,17587.7773,25.5742,26.6094,35.44490444,10308.7002,,,,,,,,,
28.1875,17615.9648,25.4668,26.6406,35.4767184,10336.8877,,,,,,,,,
28.3399,17644.3047,25.5156,26.541,35.28593961,10365.2276,,,,,,,,,
28.1015,17672.4062,25.293,26.3496,35.58528904,10393.3291,,,,,,,,,
28.4727,17700.8789,25.2304,26.7422,35.12136187,10421.8018,,,,,,,,,
28.4766,17729.3555,25.1758,26.8496,35.11655184,10450.2784,,,,,,,,,
28.2871,17757.6426,25.6758,26.7422,35.35180347,10478.5655,,,,,,,,,
28.1523,17785.7949,25.6953,26.6035,35.52107643,10506.7178,,,,,,,,,
28.0645,17813.8594,25.5508,26.539,35.63220439,10534.7823,,,,,,,,,
28.0976,17841.957,25.625,26.5469,35.59022835,10562.8799,,,,,,,,,
27.6035,17869.5605,25.6113,26.0742,36.22729002,10590.4834,,,,,,,,,
28.4102,17897.9707,25.5586,26.7793,35.19862585,10618.8936,,,,,,,,,
30.0156,17927.9863,25.5137,26.8301,33.31600901,10648.9092,,,,,,,,,
28.5332,17956.5195,25.4648,26.7422,35.04689274,10677.4424,,,,,,,,,
28.1055,17984.625,25.3867,26.5489,35.58022451,10705.5479,,,,,,,,,
28.1602,18012.7852,25.1895,26.5274,35.51111143,10733.7081,,,,,,,,,
28.2968,18041.082,25.2304,26.6856,35.33968505,10762.0049,,,,,,,,,
28.1133,18069.1953,25.6289,26.3828,35.57035282,10790.1182,,,,,,,,,
27.8613,18097.0566,25.7656,26.2149,35.89207969,10817.9795,,,,,,,,,
28.3907,18125.4473,25.5625,26.7773,35.22280183,10846.3702,,,,,,,,,
28.4199,18153.8672,25.7344,26.7832,35.1866122,10874.7901,,,,,,,,,
28.3203,18182.1875,25.7441,26.7989,35.31036041,10903.1104,,,,,,,,,
28.1895,18210.377,25.6172,26.6192,35.47420139,10931.2999,,,,,,,,,
28.125,18238.502,25.6719,26.4473,35.55555556,10959.4249,,,,,,,,,
28.0019,18266.5039,25.6973,26.4141,35.71186241,10987.4268,,,,,,,,,
27.7598,18294.2637,25.8496,26.2285,36.02331429,11015.1866,,,,,,,,,
27.7441,18322.0078,25.4668,26.1933,36.04369938,11042.9307,,,,,,,,,
29.5957,18351.6035,25.5371,26.8379,33.78869228,11072.5264,,,,,,,,,
28.4668,18380.0703,25.375,26.8242,35.12864108,11100.9932,,,,,,,,,
28.2442,18408.3145,25.3554,26.6347,35.40549918,11129.2374,,,,,,,,,
29.3671,18437.6816,25.4238,26.5664,34.05171093,11158.6045,,,,,,,,,
28.127,18465.8086,25.4414,26.6035,35.55302734,11186.7315,,,,,,,,,
27.9414,18493.75,25.3809,26.2051,35.78918737,11214.6729,,,,,,,,,
28.459,18522.209,25.4472,26.7168,35.13826909,11243.1319,,,,,,,,,
28.3047,18550.5137,25.5059,26.6836,35.32982155,11271.4366,,,,,,,,,
28.414,18578.9277,25.4004,26.7715,35.19391849,11299.8506,,,,,,,,,
28.1543,18607.082,25.3789,26.584,35.51855312,11328.0049,,,,,,,,,
28.1035,18635.1855,25.4199,26.4961,35.5827566,11356.1084,,,,,,,,,
28.1329,18663.3184,25.3555,26.543,35.5455712,11384.2413,,,,,,,,,
28.3398,18691.6582,25.625,26.6582,35.28606412,11412.5811,,,,,,,,,
28.3945,18720.0527,25.6211,26.7598,35.21808801,11440.9756,,,,,,,,,
28.3457,18748.3984,25.4589,26.7344,35.27871952,11469.3213,,,,,,,,,
28.0957,18776.4941,25.67,26.5449,35.59263517,11497.417,,,,,,,,,
28.1739,18804.668,25.6953,26.5547,35.49384359,11525.5909,,,,,,,,,
29.2148,18833.8828,25.8203,26.3418,34.22922628,11554.8057,,,,,,,,,
28.2715,18862.1543,25.4336,26.7636,35.37131033,11583.0772,,,,,,,,,
28.3613,18890.5156,25.416,26.7559,35.25931463,11611.4385,,,,,,,,,
28.3848,18918.9004,25.6367,26.7325,35.23012316,11639.8233,,,,,,,,,
28.2129,18947.1133,25.6719,26.5625,35.44477881,11668.0362,,,,,,,,,
28.0469,18975.1602,25.5118,26.418,35.65456432,11696.0831,,,,,,,,,
28.0332,19003.1934,25.6289,26.3574,35.67198893,11724.1163,,,,,,,,,
27.8203,19031.0137,25.7129,26.1543,35.94497543,11751.9366,,,,,,,,,
28.5254,19059.5391,25.6855,26.8945,35.05647598,11780.462,,,,,,,,,
28.4531,19087.9922,25.5488,26.7929,35.14555532,11808.9151,,,,,,,,,
28.3691,19116.3613,25.4023,26.7246,35.24962019,11837.2842,,,,,,,,,
28.2051,19144.5664,25.7871,26.5332,35.45458091,11865.4893,,,,,,,,,
28.0762,19172.6426,25.6387,26.5645,35.61735563,11893.5655,,,,,,,,,
28.0898,19200.7324,25.5723,26.4902,35.60011107,11921.6553,,,,,,,,,
28.1055,19228.8379,25.6406,26.3984,35.58022451,11949.7608,,,,,,,,,
27.9121,19256.75,25.6972,26.2773,35.82675614,11977.6729,,,,,,,,,
28.4785,19285.2285,25.6718,26.8067,35.11420896,12006.1514,,,,,,,,,
28.3867,19313.6152,25.7304,26.8281,35.22776512,12034.5381,,,,,,,,,
28.3438,19341.959,25.6192,26.7032,35.2810844,12062.8819,,,,,,,,,
28.123,19370.082,25.6191,26.4864,35.55808413,12091.0049,,,,,,,,,
28.2149,19398.2969,25.6445,26.5195,35.44226632,12119.2198,,,,,,,,,
28.1719,19426.4688,25.6914,26.5136,35.4963634,12147.3917,,,,,,,,,
28.4414,19454.9102,25.5606,26.7734,35.16001322,12175.8331,,,,,,,,,
28.2695,19483.1797,25.4902,26.7129,35.37381277,12204.1026,,,,,,,,,
28.3652,19511.5449,25.7461,26.7129,35.25446674,12232.4678,,,,,,,,,
28.2149,19539.7598,25.7031,26.5039,35.44226632,12260.6827,,,,,,,,,
28.1015,19567.8613,25.5332,26.502,35.58528904,12288.7842,,,,,,,,,
27.9746,19595.8359,25.6992,26.4179,35.74671309,12316.7588,,,,,,,,,
28.2071,19624.043,25.6641,26.6055,35.45206703,12344.9659,,,,,,,,,
28.4414,19652.4844,25.6817,26.7695,35.16001322,12373.4073,,,,,,,,,
28.1933,19680.6777,25.5078,26.6309,35.46942004,12401.6006,,,,,,,,,
28.0996,19708.7773,25.418,26.4238,35.5876952,12429.7002,,,,,,,,,
28.1485,19736.9258,25.6817,26.5332,35.52587172,12457.8487,,,,,,,,,
28.3613,19765.2871,25.6465,26.8008,35.25931463,12486.21,,,,,,,,,
28.2754,19793.5625,25.5196,26.666,35.3664316,12514.4854,,,,,,,,,
28.2871,19821.8496,25.5937,26.7149,35.35180347,12542.7725,,,,,,,,,
28.2285,19850.0781,25.6524,26.5391,35.42519085,12571.001,,,,,,,,,
28.1348,19878.2129,25.7128,26.4863,35.54317074,12599.1358,,,,,,,,,
28.4082,19906.6211,25.5547,26.7441,35.20110391,12627.544,,,,,,,,,
28.3828,19935.0039,25.4122,26.6875,35.23260566,12655.9268,,,,,,,,,
28.2539,19963.2578,25.5742,26.5039,35.39334393,12684.1807,,,,,,,,,
28.0899,19991.3477,25.6191,26.5274,35.59998434,12712.2706,,,,,,,,,
28.2187,20019.5664,25.5723,26.5215,35.43749358,12740.4893,,,,,,,,,
27.8379,20047.4043,25.6035,26.2539,35.92224988,12768.3272,,,,,,,,,
28.5332,20075.9375,25.7207,26.8594,35.04689274,12796.8604,,,,,,,,,
28.4102,20104.3477,25.6231,26.7871,35.19862585,12825.2706,,,,,,,,,
28.2851,20132.6328,25.3906,26.6074,35.35430315,12853.5557,,,,,,,,,
28.707,20161.3398,25.4472,26.5684,34.8347093,12882.2627,,,,,,,,,
28.0977,20189.4375,25.3711,26.5352,35.59010168,12910.3604,,,,,,,,,
28.459,20217.8965,25.3671,26.791,35.13826909,12938.8194,,,,,,,,,
28.293,20246.1895,25.2988,26.7148,35.34443148,12967.1124,,,,,,,,,
28.3203,20274.5098,25.6465,26.6191,35.31036041,12995.4327,,,,,,,,,
28.0859,20302.5957,25.5879,26.5136,35.60505449,13023.5186,,,,,,,,,
28.1055,20330.7012,25.4609,26.4355,35.58022451,13051.6241,,,,,,,,,
28.0605,20358.7617,25.7266,26.3613,35.63728373,13079.6846,,,,,,,,,
27.918,20386.6797,25.6739,26.248,35.81918476,13107.6026,,,,,,,,,
28.4746,20415.1543,25.6094,26.8086,35.11901835,13136.0772,,,,,,,,,
28.375,20443.5293,25.6328,26.7129,35.24229075,13164.4522,,,,,,,,,
28.2754,20471.8047,25.5332,26.6113,35.3664316,13192.7276,,,,,,,,,
28.1601,20499.9648,25.7149,26.5351,35.51123753,13220.8877,,,,,,,,,
28.2247,20528.1895,25.6211,26.5664,35.42996028,13249.1124,,,,,,,,,
28.1972,20556.3867,25.5782,26.5488,35.46451421,13277.3096,,,,,,,,,
27.9121,20584.2988,25.3027,26.3477,35.82675614,13305.2217,,,,,,,,,
28.1602,20612.459,25.3965,26.6426,35.51111143,13333.3819,,,,,,,,,
28.3672,20640.8262,25.623,26.7988,35.25198116,13361.7491,,,,,,,,,
28.3281,20669.1543,25.6757,26.7461,35.30063788,13390.0772,,,,,,,,,
28.2988,20697.4531,25.5606,26.5606,35.33718744,13418.376,,,,,,,,,
28.1074,20725.5605,25.6347,26.4688,35.57781936,13446.4834,,,,,,,,,
28.3848,20753.9453,25.6426,26.7734,35.23012316,13474.8682,,,,,,,,,
31.627,20785.5723,25.5254,26.6895,31.61855377,13506.4952,,,,,,,,,
28.1679,20813.7402,25.3965,26.6074,35.50140408,13534.6631,,,,,,,,,
28.2852,20842.0254,25.4297,26.5703,35.35417816,13562.9483,,,,,,,,,
28.1152,20870.1406,25.293,26.5547,35.56794901,13591.0635,,,,,,,,,
27.8906,20898.0312,25.5566,26.2461,35.85437388,13618.9541,,,,,,,,,
28.3477,20926.3789,25.5898,26.7188,35.27623052,13647.3018,,,,,,,,,
28.4531,20954.832,25.6758,26.7734,35.14555532,13675.7549,,,,,,,,,
28.3711,20983.2031,25.4062,26.707,35.24713529,13704.126,,,,,,,,,
28.0918,21011.2949,25.4648,26.5488,35.59757652,13732.2178,,,,,,,,,
28.2989,21039.5938,25.5859,26.5411,35.33706257,13760.5167,,,,,,,,,
28.5,21068.0938,25.7344,26.9102,35.0877193,13789.0167,,,,,,,,,
28.414,21096.5078,25.457,26.8164,35.19391849,13817.4307,,,,,,,,,
28.5567,21125.0645,25.6348,26.6562,35.01805181,13845.9874,,,,,,,,,
28.3085,21153.373,25.6328,26.6484,35.32507904,13874.2959,,,,,,,,,
28.3067,21181.6797,25.5039,26.4902,35.32732533,13902.6026,,,,,,,,,
28.0742,21209.7539,25.5273,26.3594,35.619893,13930.6768,,,,,,,,,
28.5352,21238.2891,25.6445,26.8477,35.04443635,13959.212,,,,,,,,,
28.5156,21266.8047,25.6133,26.834,35.0685239,13987.7276,,,,,,,,,
28.4941,21295.2988,25.4414,26.7929,35.09498458,14016.2217,,,,,,,,,
28.3028,21323.6016,25.3067,26.6524,35.33219328,14044.5245,,,,,,,,,
28.33,21351.9316,25.666,26.5898,35.29827038,14072.8545,,,,,,,,,
28.3008,21380.2324,25.6386,26.5664,35.33469019,14101.1553,,,,,,,,,
28.2031,21408.4355,25.6172,26.5449,35.45709514,14129.3584,,,,,,,,,
28.2989,21436.7344,25.6133,26.6329,35.33706257,14157.6573,,,,,,,,,
28.3125,21465.0469,25.5214,26.5762,35.3200883,14185.9698,,,,,,,,,
28.3125,21493.3594,25.6445,26.6582,35.3200883,14214.2823,,,,,,,,,
28.3242,21521.6836,25.4063,26.6348,35.30549848,14242.6065,,,,,,,,,
28.1543,21549.8379,25.4746,26.5019,35.51855312,14270.7608,,,,,,,,,
28.2832,21578.1211,25.7422,26.6094,35.35667817,14299.044,,,,,,,,,
28.3672,21606.4883,25.5703,26.6933,35.25198116,14327.4112,,,,,,,,,
28.373,21634.8613,25.4688,26.6719,35.24477496,14355.7842,,,,,,,,,
28.4317,21663.293,25.625,26.752,35.17200871,14384.2159,,,,,,,,,
28.2754,21691.5684,25.6426,26.625,35.3664316,14412.4913,,,,,,,,,
28.2714,21719.8398,25.5196,26.6015,35.37143544,14440.7627,,,,,,,,,
28.2032,21748.043,25.4238,26.5332,35.45696942,14468.9659,,,,,,,,,
28.3418,21776.3848,25.455,26.6543,35.28357408,14497.3077,,,,,,,,,
28.3808,21804.7656,25.6504,26.6543,35.23508851,14525.6885,,,,,,,,,
28.3438,21833.1094,25.5918,26.6465,35.2810844,14554.0323,,,,,,,,,
28.1445,21861.2539,25.4434,26.5664,35.53092078,14582.1768,,,,,,,,,
28.3867,21889.6406,25.5527,26.709,35.22776512,14610.5635,,,,,,,,,
28.6035,21918.2441,25.5917,26.916,34.96075655,14639.167,,,,,,,,,
28.4493,21946.6934,25.459,26.7714,35.15024974,14667.6163,,,,,,,,,
28.5703,21975.2637,25.7207,26.8672,35.00138255,14696.1866,,,,,,,,,
28.4531,22003.7168,25.6875,26.8028,35.14555532,14724.6397,,,,,,,,,
28.2734,22031.9902,25.5234,26.584,35.36893334,14752.9131,,,,,,,,,
28.2637,22060.2539,25.3945,26.6504,35.38107183,14781.1768,,,,,,,,,
28.2539,22088.5078,25.3457,26.6679,35.39334393,14809.4307,,,,,,,,,
28.0586,22116.5664,25.5742,26.4863,35.63969692,14837.4893,,,,,,,,,
28.1914,22144.7578,25.6582,26.625,35.47181055,14865.6807,,,,,,,,,
28.0762,22172.834,25.4922,26.4883,35.61735563,14893.7569,,,,,,,,,
28.3359,22201.1699,25.6934,26.6777,35.2909207,14922.0928,,,,,,,,,
28.209,22229.3789,25.6406,26.6348,35.44967918,14950.3018,,,,,,,,,
28.1895,22257.5684,25.5664,26.6211,35.47420139,14978.4913,,,,,,,,,
28.1074,22285.6758,25.3359,26.5352,35.57781936,15006.5987,,,,,,,,,
28.125,22313.8008,25.461,26.5449,35.55555556,15034.7237,,,,,,,,,
28.2754,22342.0762,25.5957,26.7187,35.3664316,15062.9991,,,,,,,,,
28.1972,22370.2734,25.6406,26.6153,35.46451421,15091.1963,,,,,,,,,
28.0879,22398.3613,25.5215,26.5059,35.60251923,15119.2842,,,,,,,,,
28.1094,22426.4707,25.2851,26.5371,35.57528798,15147.3936,,,,,,,,,
28.5156,22454.9863,25.3515,26.9551,35.0685239,15175.9092,,,,,,,,,
28.4102,22483.3965,25.2871,26.8027,35.19862585,15204.3194,,,,,,,,,
28.4238,22511.8203,25.336,26.7988,35.18178428,15232.7432,,,,,,,,,
28.3809,22540.2012,25.4317,26.8243,35.23496436,15261.1241,,,,,,,,,
28.2148,22568.416,25.668,26.6445,35.44239194,15289.3389,,,,,,,,,
28.2637,22596.6797,25.7851,26.6075,35.38107183,15317.6026,,,,,,,,,
28.2519,22624.9316,25.4668,26.6621,35.39584948,15345.8545,,,,,,,,,
28.17,22653.1016,25.6777,26.6054,35.49875754,15374.0245,,,,,,,,,
28.5918,22681.6934,25.7109,26.6777,34.97506278,15402.6163,,,,,,,,,
28.2226,22709.916,25.5508,26.6074,35.43259657,15430.8389,,,,,,,,,
28.336,22738.252,25.8223,26.7481,35.29079616,15459.1749,,,,,,,,,
28.2148,22766.4668,25.6523,26.6172,35.44239194,15487.3897,,,,,,,,,
28.2422,22794.709,25.5957,26.6426,35.40800646,15515.6319,,,,,,,,,
28.1133,22822.8223,25.4238,26.5059,35.57035282,15543.7452,,,,,,,,,
28.7285,22851.5508,25.4336,27.1446,34.8086395,15572.4737,,,,,,,,,
28.4121,22879.9629,25.5996,26.7949,35.19627201,15600.8858,,,,,,,,,
28.459,22908.4219,25.6992,26.8477,35.13826909,15629.3448,,,,,,,,,
28.4238,22936.8457,25.4219,26.8632,35.18178428,15657.7686,,,,,,,,,
28.2344,22965.0801,25.5176,26.6602,35.41778823,15686.003,,,,,,,,,
28.2597,22993.3398,25.5605,26.6719,35.38607982,15714.2627,,,,,,,,,
28.1739,23021.5137,25.5899,26.5625,35.49384359,15742.4366,,,,,,,,,
28.207,23049.7207,25.418,26.6172,35.45219272,15770.6436,,,,,,,,,
28.7754,23078.4961,25.373,26.6621,34.75190614,15799.419,,,,,,,,,
28.2695,23106.7656,25.6445,26.6621,35.37381277,15827.6885,,,,,,,,,
28.2442,23135.0098,25.6426,26.6485,35.40549918,15855.9327,,,,,,,,,
28.3086,23163.3184,25.4453,26.6094,35.32495425,15884.2413,,,,,,,,,
28.2421,23191.5605,25.5957,26.5977,35.40813183,15912.4834,,,,,,,,,
28.2266,23219.7871,25.584,26.6406,35.42757541,15940.71,,,,,,,,,
28.2539,23248.041,25.7383,26.6855,35.39334393,15968.9639,,,,,,,,,
28.4004,23276.4414,25.3691,26.7578,35.21077168,15997.3643,,,,,,,,,
28.3066,23304.748,25.416,26.6836,35.32745014,16025.6709,,,,,,,,,
28.2227,23332.9707,25.5234,26.5859,35.43247103,16053.8936,,,,,,,,,
28.1973,23361.168,25.6524,26.5703,35.46438843,16082.0909,,,,,,,,,
28.2285,23389.3965,25.5019,26.6113,35.42519085,16110.3194,,,,,,,,,
28.2207,23417.6172,25.625,26.6055,35.43498212,16138.5401,,,,,,,,,
28.2461,23445.8633,25.5253,26.6191,35.4031176,16166.7862,,,,,,,,,
28.2344,23474.0977,25.5196,26.5312,35.41778823,16195.0206,,,,,,,,,
28.2578,23502.3555,25.3105,26.6641,35.38845912,16223.2784,,,,,,,,,
28.3086,23530.6641,25.3457,26.709,35.32495425,16251.587,,,,,,,,,
28.1425,23558.8066,25.3516,26.5547,35.53344586,16279.7295,,,,,,,,,
28.2989,23587.1055,25.418,26.711,35.33706257,16308.0284,,,,,,,,,
28.7246,23615.8301,25.334,27.082,34.81336555,16336.753,,,,,,,,,
29.6054,23645.4355,25.8047,26.8028,33.77762165,16366.3584,,,,,,,,,
28.4336,23673.8691,25.6035,26.8242,35.16965843,16394.792,,,,,,,,,
28.3868,23702.2559,25.6211,26.8398,35.22764102,16423.1788,,,,,,,,,
29.1464,23731.4023,25.5703,26.707,34.30955452,16452.3252,,,,,,,,,
