latency,time,GPU1,GPU2,GPU3,GPU4,fps,time_rel,,,,,,,,,
15.8408,10156.124,13.0528,12.5644,12.7314,13.9737,63.12812484,2637.7661,,,,,,,,,
16.6465,10172.7705,13.1885,12.5606,12.8252,13.875,60.07268795,2654.4126,,,,,,,,,
15.9443,10188.7148,12.9912,12.5918,12.8447,13.9658,62.71833821,2670.3569,,,,,,,,,
16,10204.7148,13.1035,12.5263,12.7852,13.9424,62.5,2686.3569,,,,,,,,,
16.0762,10220.791,13.0136,12.6582,12.8242,13.9472,62.20375462,2702.4331,,,,,,,,,
16.8311,10237.6221,13.0625,12.6181,12.7929,14.0254,59.41382322,2719.2642,,,,,,,,,
16.9023,10254.5244,13.0498,12.5762,12.7598,13.918,59.16354579,2736.1665,,,,,,,,,
17.0879,10271.6123,13.0508,12.6035,12.8349,13.8466,58.52094172,2753.2544,,,,,,,,,
17.3848,10288.9971,13.2295,12.6846,12.7783,13.9649,57.52151305,2770.6392,,,,,,,,,
18.2441,10307.2412,13.1426,12.6641,12.75,14.792,54.81224067,2788.8833,,,,,,,,,
16.3369,10323.5781,13.1065,12.5156,12.7724,14.0156,61.21112329,2805.2202,,,,,,,,,
16.8018,10340.3799,13.1162,12.498,12.8281,13.9697,59.51743266,2822.022,,,,,,,,,
17.5498,10357.9297,13.1709,12.6026,12.8418,13.9785,56.98070633,2839.5718,,,,,,,,,
16.8769,10374.8066,13.0078,12.5449,12.7207,14.0127,59.25258786,2856.4487,,,,,,,,,
16.0743,10390.8809,13.0918,12.5039,12.7627,13.9922,62.21110717,2872.523,,,,,,,,,
15.7773,10406.6582,13.1192,12.6475,12.7754,13.9531,63.38220101,2888.3003,,,,,,,,,
16.0225,10422.6807,13.1748,12.6045,12.8008,14.043,62.4122328,2904.3228,,,,,,,,,
15.9951,10438.6758,13.038,12.7031,12.8574,14.0059,62.51914649,2920.3179,,,,,,,,,
15.917,10454.5928,13.0362,12.6054,12.836,13.9482,62.82590941,2936.2349,,,,,,,,,
15.875,10470.4678,13.0704,12.6377,12.7412,13.9932,62.99212598,2952.1099,,,,,,,,,
16.0136,10486.4814,13.0605,12.6113,12.792,13.8818,62.44692012,2968.1235,,,,,,,,,
15.8838,10502.3652,13.0772,12.5498,12.7236,13.9492,62.95722686,2984.0073,,,,,,,,,
15.7754,10518.1406,13.0263,12.5615,12.8233,13.8897,63.38983481,2999.7827,,,,,,,,,
16.7881,10534.9287,13.1631,12.6895,12.7783,14.0127,59.56600211,3016.5708,,,,,,,,,
16,10550.9287,13.2392,12.6279,12.7461,13.9454,62.5,3032.5708,,,,,,,,,
15.9815,10566.9102,13.0303,12.5459,12.7783,13.8887,62.57234928,3048.5523,,,,,,,,,
16.0986,10583.0088,13.0332,12.5166,12.8857,14.0078,62.11720274,3064.6509,,,,,,,,,
16.5088,10599.5176,13.1084,12.5556,12.7403,13.9317,60.5737546,3081.1597,,,,,,,,,
16.7646,10616.2822,13.1181,12.5762,12.8252,13.8623,59.64949954,3097.9243,,,,,,,,,
16.9112,10633.1934,13.0342,12.5468,12.7617,13.9395,59.13240929,3114.8355,,,,,,,,,
17.7246,10650.918,13.1504,12.708,12.8096,13.8828,56.41876262,3132.5601,,,,,,,,,
17.2246,10668.1426,13.0713,12.5537,12.6845,13.8486,58.05650059,3149.7847,,,,,,,,,
17.0224,10685.165,13.0234,12.4804,12.8721,13.9736,58.74612276,3166.8071,,,,,,,,,
17.1797,10702.3447,13.0323,12.6074,12.8233,13.874,58.20823414,3183.9868,,,,,,,,,
15.6826,10718.0273,13.0586,12.502,12.7871,13.9277,63.76493694,3199.6694,,,,,,,,,
16.0918,10734.1191,13.1777,12.6221,12.7832,13.999,62.14345194,3215.7612,,,,,,,,,
16.0518,10750.1709,13.081,12.5762,12.8086,13.9687,62.29830922,3231.813,,,,,,,,,
15.8057,10765.9766,13.0274,12.5859,12.7461,13.9423,63.2683146,3247.6187,,,,,,,,,
15.8496,10781.8262,13.1446,12.5713,12.6934,13.9541,63.0930749,3263.4683,,,,,,,,,
16.0322,10797.8584,13.0722,12.6221,12.8398,13.9834,62.37447138,3279.5005,,,,,,,,,
15.8447,10813.7031,13.0361,12.5683,12.7959,13.8691,63.11258654,3295.3452,,,,,,,,,
15.9199,10829.623,13.0234,12.5771,12.7989,13.8887,62.81446491,3311.2651,,,,,,,,,
15.9102,10845.5332,13.0118,12.5976,12.8906,13.9814,62.85276112,3327.1753,,,,,,,,,
15.998,10861.5312,13.0615,12.4785,12.7715,13.9541,62.50781348,3343.1733,,,,,,,,,
15.8233,10877.3545,13.2197,12.626,12.791,13.916,63.19794227,3358.9966,,,,,,,,,
15.956,10893.3105,13.123,12.5977,12.788,13.9532,62.67234896,3374.9526,,,,,,,,,
16.8282,10910.1387,13.125,12.624,12.7578,13.957,59.42406199,3391.7808,,,,,,,,,
16.5674,10926.7061,13.1182,12.5146,12.7685,13.9345,60.35950119,3408.3482,,,,,,,,,
17.0918,10943.7979,13.0927,12.5576,12.7588,13.9609,58.50758843,3425.44,,,,,,,,,
15.957,10959.7549,13.124,12.5811,12.7237,13.9873,62.66842138,3441.397,,,,,,,,,
15.9062,10975.6611,13.0762,12.5371,12.9004,13.9883,62.86856697,3457.3032,,,,,,,,,
15.9532,10991.6143,13.1289,12.582,12.8067,13.9551,62.6833488,3473.2564,,,,,,,,,
15.8496,11007.4639,13.0703,12.5957,12.8047,13.9297,63.0930749,3489.106,,,,,,,,,
15.6836,11023.1475,13.0869,12.542,12.7422,13.8575,63.76087123,3504.7896,,,,,,,,,
15.7939,11038.9414,13.0166,12.5596,12.7754,13.9287,63.31558386,3520.5835,,,,,,,,,
15.8613,11054.8027,13.0704,12.5146,12.9716,13.9043,63.04653465,3536.4448,,,,,,,,,
16.0928,11070.8955,13.038,12.5859,12.7754,14.0723,62.13959038,3552.5376,,,,,,,,,
15.7363,11086.6318,13.0107,12.5352,12.8388,13.8955,63.54733959,3568.2739,,,,,,,,,
19.0791,11105.7109,13.1816,12.6953,12.7382,13.8945,52.4133738,3587.353,,,,,,,,,
15.6709,11121.3818,13.083,12.6329,12.7833,13.8818,63.81254427,3603.0239,,,,,,,,,
16.7178,11138.0996,12.9902,12.5811,12.7422,13.9336,59.81648303,3619.7417,,,,,,,,,
19.1885,11157.2881,13.1954,12.5342,12.877,13.9199,52.11454778,3638.9302,,,,,,,,,
16.8008,11174.0889,13.0498,12.5136,12.8428,15,59.52097519,3655.731,,,,,,,,,
15.8027,11189.8916,12.9805,12.584,12.7256,13.9394,63.28032551,3671.5337,,,,,,,,,
19.0342,11208.9258,13.1426,12.6035,12.752,13.9141,52.53701233,3690.5679,,,,,,,,,
15.8281,11224.7539,13.1592,12.6592,12.7558,13.9697,63.17877699,3706.396,,,,,,,,,
16.9229,11241.6768,13.0508,12.5107,12.7324,13.8584,59.09152687,3723.3189,,,,,,,,,
15.8486,11257.5254,13.0888,12.5498,12.7939,13.8926,63.09705589,3739.1675,,,,,,,,,
16.041,11273.5664,13.0195,12.5059,12.8691,13.9619,62.3402531,3755.2085,,,,,,,,,
15.8994,11289.4658,13.0478,12.5889,12.7383,13.9932,62.89545517,3771.1079,,,,,,,,,
16.2608,11305.7266,13.1299,12.5547,12.7695,13.9151,61.49758929,3787.3687,,,,,,,,,
15.957,11321.6836,13.2099,12.5293,12.8457,13.9726,62.66842138,3803.3257,,,,,,,,,
15.8076,11337.4912,13.0791,12.6114,12.7549,13.9063,63.26071004,3819.1333,,,,,,,,,
15.8125,11353.3037,13.0625,12.5713,12.7666,13.9228,63.24110672,3834.9458,,,,,,,,,
15.9775,11369.2812,13.0791,12.6123,12.9179,13.9414,62.5880144,3850.9233,,,,,,,,,
15.7559,11385.0371,13.0264,12.5977,12.8613,13.957,63.46828807,3866.6792,,,,,,,,,
15.9092,11400.9463,13.1767,12.582,12.7207,14.0029,62.85671184,3882.5884,,,,,,,,,
17.9687,11418.915,13.0547,12.5576,12.8389,13.9668,55.65232877,3900.5571,,,,,,,,,
15.8038,11434.7188,13.0098,12.5527,12.7237,13.9062,63.27592098,3916.3609,,,,,,,,,
15.9843,11450.7031,13.0937,12.6377,12.7422,14.0391,62.56138836,3932.3452,,,,,,,,,
17.2071,11467.9102,13.0557,12.5937,12.7715,13.9219,58.11554533,3949.5523,,,,,,,,,
15.6923,11483.6025,13.0508,12.5673,12.7285,13.8525,63.72552143,3965.2446,,,,,,,,,
16.6895,11500.292,13.1563,12.6924,12.7832,13.8662,59.91791246,3981.9341,,,,,,,,,
15.9512,11516.2432,13.0811,12.6094,12.831,13.9991,62.69120818,3997.8853,,,,,,,,,
15.9697,11532.2129,13.0723,12.6035,12.7431,13.96,62.61858394,4013.855,,,,,,,,,
15.8887,11548.1016,13.002,12.5381,12.8105,13.999,62.93781115,4029.7437,,,,,,,,,
16.7509,11564.8525,13.0108,12.585,12.7188,13.9394,59.69828487,4046.4946,,,,,,,,,
15.7891,11580.6416,13.1308,12.5156,12.7441,13.8955,63.33483226,4062.2837,,,,,,,,,
15.7314,11596.373,13.1328,12.5488,12.8028,13.8164,63.56713325,4078.0151,,,,,,,,,
15.8125,11612.1855,14.0625,12.5537,12.8027,13.9687,63.24110672,4093.8276,,,,,,,,,
18.209,11630.3945,13.128,12.6602,12.8388,16.3105,54.91789774,4112.0366,,,,,,,,,
15.9893,11646.3838,13.2031,12.6602,12.9277,14.0634,62.54182485,4128.0259,,,,,,,,,
16.5713,11662.9551,13.2315,12.708,12.8984,14.1836,60.34529578,4144.5972,,,,,,,,,
15.9668,11678.9219,13.2393,12.6474,12.9014,14.0508,62.62995716,4160.564,,,,,,,,,
16.0469,11694.9688,13.1289,12.6738,12.834,14.0938,62.31733232,4176.6109,,,,,,,,,
16.4794,11711.4482,13,12.6377,12.876,14.4737,60.68182094,4193.0903,,,,,,,,,
15.9014,11727.3496,13.165,12.6241,12.8203,13.9404,62.88754449,4208.9917,,,,,,,,,
16.0303,11743.3799,13.0684,12.6016,12.7998,13.919,62.38186434,4225.022,,,,,,,,,
16.082,11759.4619,13.0947,12.5196,12.709,13.9082,62.18132073,4241.104,,,,,,,,,
16.8047,11776.2666,13.082,12.5577,12.8027,13.8652,59.50716169,4257.9087,,,,,,,,,
15.874,11792.1406,13.0136,12.5332,12.7315,13.9795,62.99609424,4273.7827,,,,,,,,,
16.084,11808.2246,13.0801,12.6845,12.8896,14.0264,62.17358866,4289.8667,,,,,,,,,
15.7666,11823.9912,13.0479,12.5576,12.8486,13.9307,63.42521533,4305.6333,,,,,,,,,
17.0108,11841.002,13.1162,12.6045,12.8389,14.0361,58.7861829,4322.6441,,,,,,,,,
16.958,11857.96,13.0996,12.5801,12.7832,14.0772,58.96921807,4339.6021,,,,,,,,,
16.4414,11874.4014,13.1612,12.5937,12.8037,13.9375,60.82207111,4356.0435,,,,,,,,,
15.9472,11890.3486,13.0576,12.5791,12.9131,13.9717,62.70693288,4371.9907,,,,,,,,,
15.9903,11906.3389,13.0283,12.6006,12.706,14.0918,62.53791361,4387.981,,,,,,,,,
15.9218,11922.2607,13.0313,12.5791,12.7998,14.0146,62.80696906,4403.9028,,,,,,,,,
15.9942,11938.2549,13.043,12.54,12.915,14.0029,62.52266447,4419.897,,,,,,,,,
15.9463,11954.2012,13.0244,12.5596,12.7626,13.9766,62.71047202,4435.8433,,,,,,,,,
15.958,11970.1592,13.0791,12.4746,12.8536,13.9492,62.6644943,4451.8013,,,,,,,,,
15.9658,11986.125,13.0645,12.5576,12.7754,14.0049,62.63387992,4467.7671,,,,,,,,,
15.9238,12002.0488,13.1015,12.5859,12.8203,13.9951,62.79908062,4483.6909,,,,,,,,,
15.8457,12017.8945,13.0332,12.5625,12.8916,13.9365,63.1086036,4499.5366,,,,,,,,,
15.7989,12033.6934,13.0097,12.5264,12.7695,13.9238,63.29554589,4515.3355,,,,,,,,,
17.8271,12051.5205,13.1142,12.5312,12.8057,16.002,56.09437317,4533.1626,,,,,,,,,
15.9932,12067.5137,13.0527,12.5654,12.833,14.0274,62.52657379,4549.1558,,,,,,,,,
15.8174,12083.3311,13.0987,12.5683,12.7891,13.9121,63.22151555,4564.9732,,,,,,,,,
16.1386,12099.4697,13.1553,12.5606,12.8057,14.0127,61.9632434,4581.1118,,,,,,,,,
16.3994,12115.8691,13.1514,12.5674,12.8662,14.0293,60.97784065,4597.5112,,,,,,,,,
15.8672,12131.7363,13.1201,12.5947,12.8467,13.9785,63.02309166,4613.3784,,,,,,,,,
15.9092,12147.6455,13.0782,12.6065,12.8203,13.9355,62.85671184,4629.2876,,,,,,,,,
18.9941,12166.6396,13.0801,12.5664,12.793,13.8838,52.64792751,4648.2817,,,,,,,,,
15.8145,12182.4541,13.1084,12.5566,12.8174,13.9228,63.23310886,4664.0962,,,,,,,,,
15.8897,12198.3438,13.0654,12.5322,12.7637,13.9815,62.93385023,4679.9859,,,,,,,,,
15.788,12214.1318,13.0508,12.6416,12.8769,13.9287,63.339245,4695.7739,,,,,,,,,
15.8868,12230.0186,13.1778,12.5703,12.8555,13.9462,62.94533827,4711.6607,,,,,,,,,
15.9306,12245.9492,13.0723,12.5215,12.7451,13.9892,62.77227474,4727.5913,,,,,,,,,
15.8877,12261.8369,13.0987,12.624,12.8614,13.9824,62.94177257,4743.479,,,,,,,,,
17.3633,12279.2002,13.0488,12.5312,12.7685,13.9121,57.59273871,4760.8423,,,,,,,,,
15.6885,12294.8887,13.0185,12.5635,12.7998,13.8575,63.74095675,4776.5308,,,,,,,,,
16.2099,12311.0986,13.0146,12.5878,12.7471,13.8564,61.69069519,4792.7407,,,,,,,,,
16.7256,12327.8242,13.0166,12.5645,12.8438,13.8623,59.78858755,4809.4663,,,,,,,,,
16.0576,12343.8818,13.0332,12.5498,12.794,14,62.27580709,4825.5239,,,,,,,,,
15.9551,12359.8369,12.9942,12.5312,12.8066,13.9082,62.6758842,4841.479,,,,,,,,,
15.8936,12375.7305,13.0107,12.5498,12.7451,13.8994,62.91840741,4857.3726,,,,,,,,,
17.2177,12392.9482,13.0528,12.6015,12.8311,14.0303,58.07976675,4874.5903,,,,,,,,,
16.334,12409.2822,13.1025,12.5029,12.7373,13.9766,61.22199094,4890.9243,,,,,,,,,
15.8184,12425.1006,13.0654,12.5449,12.75,13.875,63.21751884,4906.7427,,,,,,,,,
15.8594,12440.96,13.0722,12.538,12.7578,13.9541,63.0540878,4922.6021,,,,,,,,,
15.7304,12456.6904,13.1562,12.5743,12.709,13.9072,63.57117429,4938.3325,,,,,,,,,
15.7539,12472.4443,13.0566,12.5323,12.8418,13.915,63.47634554,4954.0864,,,,,,,,,
16.5928,12489.0371,13.0762,12.5674,12.7393,13.9463,60.2671038,4970.6792,,,,,,,,,
15.6865,12504.7236,13.0898,12.5781,12.7314,13.8731,63.74908361,4986.3657,,,,,,,,,
15.9053,12520.6289,13.0283,12.5616,12.7725,14.0136,62.87212439,5002.271,,,,,,,,,
16.751,12537.3799,13.0859,12.6884,12.8056,13.9502,59.69792848,5019.022,,,,,,,,,
15.6933,12553.0732,13.0899,12.6357,12.7353,13.9385,63.72146075,5034.7153,,,,,,,,,
16.1543,12569.2275,13.1103,12.5771,12.7529,13.8828,61.90302272,5050.8696,,,,,,,,,
20.2852,12589.5127,13.0322,12.6065,12.75,17.4746,49.29702443,5071.1548,,,,,,,,,
15.7012,12605.2139,13.0352,12.5166,12.8066,13.8798,63.68939954,5086.856,,,,,,,,,
16.8789,12622.0928,13.1211,12.6299,12.7422,13.8711,59.24556695,5103.7349,,,,,,,,,
16.4726,12638.5654,13.0772,12.498,12.8203,13.9541,60.7068708,5120.2075,,,,,,,,,
16.1485,12654.7139,13.0703,12.5303,12.7441,14.003,61.92525622,5136.356,,,,,,,,,
15.958,12670.6719,13.1133,12.6914,12.7558,13.8574,62.6644943,5152.314,,,,,,,,,
16.0732,12686.7451,13.1523,12.5068,12.8555,13.9629,62.21536471,5168.3872,,,,,,,,,
16.1836,12702.9287,13.0986,12.5127,12.7695,13.9414,61.79094886,5184.5708,,,,,,,,,
16.8359,12719.7646,12.9971,12.582,12.8242,13.9619,59.39688404,5201.4067,,,,,,,,,
15.9014,12735.666,13.1289,12.6045,12.7451,13.8828,62.88754449,5217.3081,,,,,,,,,
15.9111,12751.5771,13.0664,12.5742,12.8594,13.9072,62.8492059,5233.2192,,,,,,,,,
15.9307,12767.5078,13.1015,12.5332,12.8096,13.9062,62.77188071,5249.1499,,,,,,,,,
16.0449,12783.5527,13.1045,12.5898,12.8232,13.9951,62.32510019,5265.1948,,,,,,,,,
15.961,12799.5137,13.0352,12.5742,12.7539,13.9492,62.652716,5281.1558,,,,,,,,,
15.956,12815.4697,13.0567,12.5986,12.7696,13.9483,62.67234896,5297.1118,,,,,,,,,
15.9414,12831.4111,13.0742,12.5069,12.7646,13.9473,62.7297477,5313.0532,,,,,,,,,
17.2871,12848.6982,13.0498,12.5498,12.7979,13.9326,57.84660238,5330.3403,,,,,,,,,
16.0538,12864.752,13.0292,12.5449,12.831,13.9667,62.29054803,5346.3941,,,,,,,,,
15.8515,12880.6035,13.0225,12.5547,12.7119,13.9493,63.08551241,5362.2456,,,,,,,,,
16.0801,12896.6836,13.2129,12.6113,12.878,13.8897,62.18866798,5378.3257,,,,,,,,,
15.8125,12912.4961,13.0694,12.5235,12.8487,13.9229,63.24110672,5394.1382,,,,,,,,,
15.9873,12928.4834,12.9844,12.5986,12.7989,13.9424,62.54964878,5410.1255,,,,,,,,,
15.7676,12944.251,13.0859,12.5029,12.8008,13.96,63.42119283,5425.8931,,,,,,,,,
15.9355,12960.1865,13.081,12.5635,12.8311,13.9824,62.75297292,5441.8286,,,,,,,,,
15.8379,12976.0244,13.1348,12.5352,12.7168,13.8867,63.13968392,5457.6665,,,,,,,,,
15.9873,12992.0117,13.082,12.5088,12.7911,14.0567,62.54964878,5473.6538,,,,,,,,,
16,13008.0117,13.1211,12.541,12.8614,13.9414,62.5,5489.6538,,,,,,,,,
15.8164,13023.8281,13.0762,12.501,12.7519,13.9648,63.22551276,5505.4702,,,,,,,,,
15.8018,13039.6299,13.0195,12.5468,12.8028,13.9248,63.28392968,5521.272,,,,,,,,,
15.9551,13055.585,13.1319,12.5479,12.8437,13.9727,62.6758842,5537.2271,,,,,,,,,
15.9023,13071.4873,13.0918,12.5351,12.747,13.9805,62.88398534,5553.1294,,,,,,,,,
15.7217,13087.209,13.0322,12.5752,12.7129,13.9395,63.606353,5568.8511,,,,,,,,,
18.831,13106.04,13.0811,12.5117,12.7754,14.0283,53.10392438,5587.6821,,,,,,,,,
15.9737,13122.0137,13.0381,12.54,12.7402,14.0127,62.60290352,5603.6558,,,,,,,,,
15.9853,13137.999,13.041,12.5635,12.7724,13.9033,62.55747468,5619.6411,,,,,,,,,
17.0186,13155.0176,13.0059,12.5283,12.8115,13.9482,58.75923989,5636.6597,,,,,,,,,
15.9629,13170.9805,13.041,12.5517,12.8106,13.9765,62.64525869,5652.6226,,,,,,,,,
15.7558,13186.7363,13.2119,12.5547,12.8262,13.9024,63.46869089,5668.3784,,,,,,,,,
15.6348,13202.3711,13.0859,12.5762,12.8154,13.8359,63.95988436,5684.0132,,,,,,,,,
16.2031,13218.5742,13.2119,12.5723,12.7656,13.9326,61.7165851,5700.2163,,,,,,,,,
15.7725,13234.3467,13.0821,12.5664,12.7685,13.8926,63.40148994,5715.9888,,,,,,,,,
15.9619,13250.3086,13.0927,12.5176,12.7344,14,62.64918337,5731.9507,,,,,,,,,
16.1924,13266.501,13.0918,12.6269,12.7754,13.9365,61.75736765,5748.1431,,,,,,,,,
15.8506,13282.3516,13.041,12.5586,12.7519,13.7832,63.08909442,5763.9937,,,,,,,,,
15.8955,13298.2471,13.0664,12.6084,12.7852,13.9746,62.91088673,5779.8892,,,,,,,,,
15.8545,13314.1016,13.0557,12.5489,12.7783,13.9248,63.07357533,5795.7437,,,,,,,,,
15.6718,13329.7734,13.0772,12.5351,12.6983,13.8037,63.80887964,5811.4155,,,,,,,,,
15.6827,13345.4561,13.0703,12.5606,12.8027,13.8984,63.76453034,5827.0982,,,,,,,,,
18.6962,13364.1523,13.0566,12.5849,12.7275,13.9863,53.48680481,5845.7944,,,,,,,,,
15.8487,13380.001,13.0625,12.5391,12.8008,13.8975,63.09665777,5861.6431,,,,,,,,,
16.751,13396.752,13.0088,12.5839,12.7676,13.9092,59.69792848,5878.3941,,,,,,,,,
15.9306,13412.6826,13.0859,12.4971,12.7471,14.0352,62.77227474,5894.3247,,,,,,,,,
16.332,13429.0146,13.0889,12.5557,12.75,14.0381,61.22948812,5910.6567,,,,,,,,,
16.1026,13445.1172,13.0791,12.5283,12.7861,13.8281,62.10177238,5926.7593,,,,,,,,,
16.0254,13461.1426,13.1338,12.5352,12.8213,14.1055,62.40093851,5942.7847,,,,,,,,,
17.3017,13478.4443,13.0938,12.5449,12.79,13.9795,57.79778866,5960.0864,,,,,,,,,
15.7686,13494.2129,13.0234,12.5488,12.8183,13.9433,63.41717083,5975.855,,,,,,,,,
15.9238,13510.1367,13.1064,12.6328,12.7764,13.9873,62.79908062,5991.7788,,,,,,,,,
15.9571,13526.0938,13.0869,12.4941,12.8203,14.0342,62.66802865,6007.7359,,,,,,,,,
15.8867,13541.9805,13.1582,12.5518,12.8379,14.0351,62.94573448,6023.6226,,,,,,,,,
15.8799,13557.8604,13.0507,12.5273,12.873,13.9668,62.97268874,6039.5025,,,,,,,,,
16.0351,13573.8955,13.0234,12.5478,12.8272,13.9932,62.36319075,6055.5376,,,,,,,,,
15.7881,13589.6836,13.0615,12.5605,12.7969,13.9023,63.33884381,6071.3257,,,,,,,,,
15.8018,13605.4854,13.0127,12.5605,12.7832,13.9463,63.28392968,6087.1275,,,,,,,,,
17.3349,13622.8203,13.0849,12.5352,12.8486,13.9795,57.68709367,6104.4624,,,,,,,,,
15.8526,13638.6729,13.0899,12.5342,12.8164,13.8955,63.08113496,6120.315,,,,,,,,,
17.246,13655.9189,13.0215,12.5615,12.75,13.9346,57.98446016,6137.561,,,,,,,,,
16.2168,13672.1357,13.0507,12.5479,12.8067,13.8995,61.66444675,6153.7778,,,,,,,,,
15.9502,13688.0859,13.1337,12.5156,12.7627,13.9287,62.69513862,6169.728,,,,,,,,,
15.836,13703.9219,13.1045,12.5352,12.8067,13.9893,63.14725941,6185.564,,,,,,,,,
15.7402,13719.6621,13.0693,12.4892,12.7725,13.9366,63.53159426,6201.3042,,,,,,,,,
17.5391,13737.2012,13.0831,12.5537,12.8027,13.9297,57.0154683,6218.8433,,,,,,,,,
17.4843,13754.6855,13.0635,12.5323,12.8623,14.0293,57.19416848,6236.3276,,,,,,,,,
17.1045,13771.79,13.1699,12.5274,12.8554,14.0097,58.46414686,6253.4321,,,,,,,,,
18.6895,13790.4795,13.123,12.5517,12.7422,14.0156,53.50597929,6272.1216,,,,,,,,,
16.042,13806.5215,13.0429,12.5723,12.8359,13.9824,62.33636704,6288.1636,,,,,,,,,
16.9717,13823.4932,13.0254,12.5644,12.8487,14.0176,58.92161657,6305.1353,,,,,,,,,
16.9951,13840.4883,13.1572,12.5283,12.7627,13.9697,58.84048932,6322.1304,,,,,,,,,
17.499,13857.9873,13.125,12.5596,12.8028,13.9844,57.14612264,6339.6294,,,,,,,,,
17.0225,13875.0098,13.0283,12.5205,12.7188,13.9815,58.74577765,6356.6519,,,,,,,,,
15.874,13890.8838,13.1514,12.5967,12.7842,13.9336,62.99609424,6372.5259,,,,,,,,,
15.7314,13906.6152,13.083,12.5293,12.7812,13.9189,63.56713325,6388.2573,,,,,,,,,
15.877,13922.4922,13.1895,12.5254,12.791,13.9209,62.98419097,6404.1343,,,,,,,,,
15.8994,13938.3916,13.0801,12.542,12.7861,14.0166,62.89545517,6420.0337,,,,,,,,,
15.9883,13954.3799,13.0557,12.5127,12.792,14.0147,62.54573657,6436.022,,,,,,,,,
15.9248,13970.3047,13.0264,12.5068,12.75,14.0459,62.79513714,6451.9468,,,,,,,,,
16.4883,13986.793,13.1162,12.5254,12.8047,13.9707,60.64906631,6468.4351,,,,,,,,,
15.9511,14002.7441,13.0527,12.5362,12.7334,14.0342,62.69160121,6484.3862,,,,,,,,,
15.7979,14018.542,13.0713,12.5547,12.752,13.9589,63.29955247,6500.1841,,,,,,,,,
15.6719,14034.2139,13.0381,12.5566,12.7491,13.8672,63.80847249,6515.856,,,,,,,,,
15.9795,14050.1934,13.1074,12.5732,12.7969,14.0332,62.58018086,6531.8355,,,,,,,,,
15.999,14066.1924,13.0967,12.5293,12.8603,13.9902,62.50390649,6547.8345,,,,,,,,,
15.8398,14082.0322,13.0781,12.5352,12.9053,14.0664,63.13211025,6563.6743,,,,,,,,,
17.3789,14099.4111,13.1201,12.5625,12.7588,14.1055,57.54104115,6581.0532,,,,,,,,,
17.1934,14116.6045,13.1601,12.6103,12.7949,13.9687,58.1618528,6598.2466,,,,,,,,,
17.1348,14133.7393,13.038,12.5185,12.8056,13.9346,58.36076289,6615.3814,,,,,,,,,
17.1298,14150.8691,13.0898,12.5586,12.918,13.9434,58.37779776,6632.5112,,,,,,,,,
15.8379,14166.707,13.0839,12.5157,12.8007,14.0205,63.13968392,6648.3491,,,,,,,,,
15.7422,14182.4492,13.1231,12.6015,12.7978,13.958,63.52352276,6664.0913,,,,,,,,,
15.8828,14198.332,13.126,12.5126,12.8897,13.9746,62.96119072,6679.9741,,,,,,,,,
15.8242,14214.1562,13.0605,12.5723,12.7432,13.9423,63.1943479,6695.7983,,,,,,,,,
15.7452,14229.9014,13.0254,12.583,12.7373,13.8818,63.51141935,6711.5435,,,,,,,,,
16.0908,14245.9922,13.0528,12.5117,12.8203,14.0176,62.14731399,6727.6343,,,,,,,,,
15.8027,14261.7949,13.043,12.586,12.8642,13.9414,63.28032551,6743.437,,,,,,,,,
15.918,14277.7129,12.9951,12.5263,12.7588,14.0254,62.82196256,6759.355,,,,,,,,,
15.5928,14293.3057,13.0322,12.5097,12.8496,13.8212,64.13216356,6774.9478,,,,,,,,,
15.7382,14309.0439,13.1006,12.5664,12.8486,13.9277,63.53966781,6790.686,,,,,,,,,
16.1036,14325.1475,13.0097,12.5157,12.8321,14.082,62.09791599,6806.7896,,,,,,,,,
15.7129,14340.8604,13.1192,12.5166,12.8545,13.9434,63.6419757,6822.5025,,,,,,,,,
17.4121,14358.2725,13.0996,12.5547,12.7979,13.9082,57.43132649,6839.9146,,,,,,,,,
16.416,14374.6885,13.1377,12.5195,13.0079,13.9775,60.91617934,6856.3306,,,,,,,,,
17.7187,14392.4072,13.0635,12.5538,12.7753,13.9795,56.43754903,6874.0493,,,,,,,,,
17.4893,14409.8965,13.1621,12.5664,12.8389,13.915,57.17781729,6891.5386,,,,,,,,,
16.7851,14426.6816,13.1074,12.498,12.8447,14.0215,59.57664834,6908.3237,,,,,,,,,
16.9092,14443.5908,13.1006,12.4971,12.7647,14.0283,59.1394034,6925.2329,,,,,,,,,
21.0449,14464.6357,13.1114,12.5059,12.7705,15.8389,47.51745078,6946.2778,,,,,,,,,
15.9444,14480.5801,13.0616,12.4981,12.8242,13.9024,62.71794486,6962.2222,,,,,,,,,
15.956,14496.5361,13.1143,12.4961,12.832,14.0078,62.67234896,6978.1782,,,,,,,,,
17.5674,14514.1035,13.1114,12.5449,12.709,14.7851,56.92361989,6995.7456,,,,,,,,,
17.3447,14531.4482,12.9961,12.4893,12.8272,13.9659,57.65449965,7013.0903,,,,,,,,,
16.3477,14547.7959,13.1377,12.542,12.8564,13.9482,61.17068456,7029.438,,,,,,,,,
17.0098,14564.8057,13.0771,12.5224,12.7852,13.9981,58.78963891,7046.4478,,,,,,,,,
17.4863,14582.292,13.0888,12.5332,12.7764,13.9297,57.18762689,7063.9341,,,,,,,,,
